component_key,component_name,qualifier,path,metric_key,metric_name,value
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_security_hotspots,New Security Hotspots,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_security_hotspots_reviewed_status,Security Review Reviewed Status on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_security_hotspots_to_review_status,Security Review To Review Status on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_security_review_rating,Security Review Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_blocker_issues,New Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_high_issues,New High Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_info_issues,New Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_low_issues,New Low Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_maintainability_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_maintainability_issues,New Maintainability Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_maintainability_rating,Maintainability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_maintainability_remediation_effort,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_medium_issues,New Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_reliability_issues,New Reliability Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_reliability_rating,Reliability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_security_issues,New Security Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_software_quality_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_sqale_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_technical_debt,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_uncovered_conditions,Uncovered Conditions on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_uncovered_lines,Uncovered Lines on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_violations,New Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_vulnerabilities,New Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,open_issues,Open Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,reopened_issues,Reopened Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,security_hotspots,Security Hotspots,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,security_hotspots_reviewed_status,Security Review Reviewed Status,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,security_hotspots_to_review_status,Security Review To Review Status,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,security_review_rating,Security Review Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,skipped_tests,Skipped Unit Tests,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_blocker_issues,Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_high_issues,High Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_info_issues,Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_low_issues,Low Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_maintainability_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_maintainability_issues,Maintainability Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_maintainability_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_maintainability_remediation_effort,Technical Debt,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_medium_issues,Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_reliability_issues,Reliability Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_security_issues,Security Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,software_quality_security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,sqale_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,sqale_index,Technical Debt,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,sqale_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,statements,Statements,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,test_errors,Unit Test Errors,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,test_failures,Unit Test Failures,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,test_success_density,Unit Test Success (%),100.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,violations,Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,vulnerabilities,Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,accepted_issues,Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,blocker_violations,Blocker Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,bugs,Bugs,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,classes,Classes,7
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,code_smells,Code Smells,1
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,cognitive_complexity,Cognitive Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,comment_lines,Comment Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,comment_lines_density,Comments (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,complexity,Cyclomatic Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,confirmed_issues,Confirmed Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,critical_violations,Critical Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,development_cost,Development Cost,2040
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,duplicated_blocks,Duplicated Blocks,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,duplicated_files,Duplicated Files,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,duplicated_lines,Duplicated Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/repository,repository,DIR,src/main/java/com/ecommerce/repository,duplicated_lines_density,Duplicated Lines (%),0.0
